CdAbi,CdCab,cabSportello,cabLocalita,cabProv,ANKEY,cabFiliale
08578,24201,AG.RIMINI,RIMINI,RN,0857824201,4201
08578,67750,FIL.GRADARA,GRADARA,RM,0857867750,7750
08578,67751,AG.CARDUCCI,CATTOLICA,RN,0857867751,7751
08578,68000,"AG.S.GIOVANNI IN MAR","S.GIOVANNI IN MARIGN",,0857868000,8000
08592,33200,"SEDE INZAGO",INZAGO,MI,0859233200,3200
08608,36870,"SEDE DI LOIANO",LOIANO,BO,0860836870,6870
08608,36970,AG.MONZUNO,MONZUNO,BO,0860836970,6970
08608,36971,AG.VADO,VADO,BO,0860836971,6971
08608,37000,"AG.DI PIANORO",PIANORO,BO,0860837000,7000
08608,37040,"AG.MADONNA FORNELLI","MADONNA DEI FORNELLI",BO,0860837040,7040
08608,37100,"AG.SASSO MARCONI","SASSO MARCONI",BO,0860837100,7100
08609,00000,,NULL,NULL,00000,NULL
08619,51120,"AGENZIA CASATENOVO",CASATENOVO,MI,0861951120,1120
08622,64540,"AG.CAPRIVA DEL FRIUL","CAPRIVA DEL FRIULI",GO,0862264540,4540
08623,66280,"AG.CASTELNOVO NE MON","CASTELNOVO NE' MONTI",RE,0862366280,6280
08623,66300,"AG.14 CANOSSA",CANOSSA,RE,0862366300,6300
08638,23900,AG.MARTORANO,MARTORANO,FC,0863823900,3900
08646,36910,,NULL,NULL,36910,NULL
08672,36770,"AG.CASTIGLIONE P.LI","CASTIGLIONE DEI P.LI",BO,0867236770,6770
08672,36930,"SPORT.DI MONGHIDORO",MONGHIDORO,BO,0867236930,6930
08672,36940,"SEDE S.B.QUERCETO",MONTERENZIO,BO,0867236940,6940
08672,36941,AG.PIZZANO,PIZZANO-MONTERENZIO,BO,0867236941,6941
08672,36942,FIL.MONTERENZIO,MONTERENZIO,BO,0867236942,6942
08672,37000,"AG. RASTIGNANO",PIANORO,BO,0867237000,7000
08672,37040,"AG.S.BENEDETTO V.S.","S.BENEDETTO V.DI S.",BO,0867237040,7040
08672,37070,"AG.S.LAZZARO DI S.","S.LAZZARO DI SAVENA",BO,0867237070,7070
08673,21400,"AG.CAMPI BISENZIO","CAMPI BISENZIO",FI,0867321400,1400
08673,21401,AG.CAMPI-MAGENTA,"CAMPI BISENZIO",FI,0867321401,1401
08673,38081,FILSCANDICCI,SCANDICCI,FI,0867338081,8081
08700,68290,AG.FOSSOMBRONE,FOSSOMBRONE,PS,0870068290,8290
08700,68470,AG.ORCIANO,"ORCIANO DI PESARO",PU,0870068470,8470
08703,62560,AG.ESTE,ESTE,PD,0870362560,2560
08704,21300,AG.SENIGALLIA,SENIGALLIA,AN,0870421300,1300
08705,37510,"AG.OSTRA VETERE","OSTRA VETERE",AN,0870537510,7510
